data,label,freq,split,len
promptness,ENG,2.14,train,10
diploma,ENG,3.41,train,7
and,ENG,7.13,train,3
fallacy,ENG,2.61,train,7
bearskin,ENG,2.63,train,8
ambiguous,ENG,2.87,train,9
batten,ENG,2.65,train,6
gaiting,ENG,1.77,train,7
secretion,ENG,2.44,train,9
spawn,ENG,3.26,train,5
sponging,ENG,2.41,train,8
shockingly,ENG,2.74,train,10
monoxide,ENG,3.06,train,8
bolshevism,ENG,2.14,train,10
belief,ENG,3.88,train,6
pleading,ENG,3.36,train,8
awesomely,ENG,2.07,train,9
whorl,ENG,1.89,train,5
mortuary,ENG,3.27,train,8
collection,ENG,4.26,train,10
redo,ENG,3.21,train,4
fortunate,ENG,3.92,train,9
drizzle,ENG,2.65,train,7
pence,ENG,2.82,train,5
adhesive,ENG,2.97,train,8
scant,ENG,2.41,train,5
mainmast,ENG,1.77,train,8
recessive,ENG,1.99,train,9
jitters,ENG,3.12,train,7
chainsaw,ENG,3.04,train,8
brattle,ENG,1.99,train,7
ordeal,ENG,3.38,train,6
impair,ENG,2.25,train,6
fourteen,ENG,3.82,train,8
statewide,ENG,2.5,train,9
dumbness,ENG,2.19,train,8
pussy,ENG,4.41,train,5
marron,ENG,2.52,train,6
thrashing,ENG,2.85,train,9
retch,ENG,2.5,train,5
pollywog,ENG,1.99,train,8
inclined,ENG,3.52,train,8
puffed,ENG,2.93,train,6
drumlin,ENG,2.55,train,7
redder,ENG,2.44,train,6
okay,ENG,6.3,train,4
inverse,ENG,2.47,train,7
kabuki,ENG,2.57,train,6
jape,ENG,1.99,train,4
arrest,ENG,4.77,train,6
busby,ENG,1.77,train,5
snoozer,ENG,1.77,train,7
leftovers,ENG,3.4,train,9
quest,ENG,3.81,train,5
prolapsed,ENG,1.99,train,9
contention,ENG,2.92,train,10
disdain,ENG,2.74,train,7
penitence,ENG,1.89,train,9
winemaker,ENG,2.29,train,9
shift,ENG,4.36,train,5
emeritus,ENG,2.25,train,8
smirk,ENG,2.92,train,5
sheeting,ENG,2.14,train,8
bandy,ENG,2.57,train,5
impediment,ENG,2.78,train,10
tumbling,ENG,3.09,train,8
swipes,ENG,2.19,train,6
catalytic,ENG,2.19,train,9
collective,ENG,3.38,train,10
earning,ENG,3.41,train,7
larch,ENG,2.19,train,5
alcazar,ENG,1.77,train,7
capon,ENG,1.99,train,5
flatlander,ENG,1.89,train,10
umbilical,ENG,3.09,train,9
dismissal,ENG,3.06,train,9
imprimatur,ENG,1.77,train,10
intending,ENG,2.77,train,9
concoct,ENG,2.47,train,7
pickings,ENG,2.95,train,8
despite,ENG,4.11,train,7
helplessly,ENG,2.52,train,10
burden,ENG,3.99,train,6
copilot,ENG,3.03,train,7
context,ENG,3.51,train,7
unopposed,ENG,2.37,train,9
thicket,ENG,2.69,train,7
excretion,ENG,2.14,train,9
properly,ENG,4.11,train,8
fizz,ENG,2.8,train,4
caramel,ENG,3.1,train,7
bumblebee,ENG,2.82,train,9
molybdenum,ENG,1.89,train,10
turnip,ENG,3.24,train,6
received,ENG,4.45,train,8
party,ENG,5.37,train,5
touch,ENG,5.17,train,5
greenwood,ENG,2.67,train,9
thuggish,ENG,1.77,train,8
boondoggle,ENG,1.89,train,10
greens,ENG,3.33,train,6
biometric,ENG,2.52,train,9
nibble,ENG,3.18,train,6
scientist,ENG,4.09,train,9
drought,ENG,3.14,train,7
salve,ENG,2.77,train,5
curtain,ENG,4.01,train,7
sanctum,ENG,2.82,train,7
halcyon,ENG,2.44,train,7
conceded,ENG,2.29,train,8
paperboy,ENG,2.65,train,8
coat,ENG,4.62,train,4
shaft,ENG,3.89,train,5
flopper,ENG,1.77,train,7
swindling,ENG,2.41,train,9
metalwork,ENG,1.77,train,9
misleading,ENG,2.94,train,10
indecently,ENG,2.19,train,10
broadcloth,ENG,1.77,train,10
enflame,ENG,1.89,train,7
prosaic,ENG,2.47,train,7
marsupial,ENG,1.77,train,9
agnate,ENG,2.07,train,6
indoor,ENG,3.13,train,6
fully,ENG,4.24,train,5
sapphire,ENG,3.08,train,8
revitalize,ENG,2.44,train,10
imitator,ENG,2.14,train,8
lance,ENG,4.04,train,5
proponent,ENG,2.37,train,9
gunpowder,ENG,3.23,train,9
whist,ENG,2.37,train,5
magnifier,ENG,1.89,train,9
dustbin,ENG,2.19,train,7
watcher,ENG,3.01,train,7
splendor,ENG,3.08,train,8
observance,ENG,1.89,train,10
countryman,ENG,2.41,train,10
upper,ENG,4.08,train,5
complicit,ENG,2.57,train,9
jiggers,ENG,2.37,train,7
thither,ENG,2.5,train,7
noontime,ENG,2.25,train,8
flinty,ENG,2.25,train,6
overload,ENG,3.26,train,8
tortured,ENG,3.87,train,8
obscenely,ENG,2.41,train,9
chaff,ENG,2.37,train,5
grainy,ENG,2.33,train,6
hayride,ENG,2.86,train,7
originally,ENG,3.84,train,10
mailbox,ENG,3.62,train,7
fatigue,ENG,3.26,train,7
argon,ENG,2.29,train,5
sublimity,ENG,1.89,train,9
candy,ENG,4.55,train,5
useable,ENG,1.77,train,7
renewed,ENG,3.19,train,7
doozy,ENG,2.78,train,5
evilness,ENG,1.89,train,8
ejection,ENG,2.78,train,8
react,ENG,3.88,train,5
exobiology,ENG,1.89,train,10
eastern,ENG,3.91,train,7
perhaps,ENG,5.13,train,7
balled,ENG,2.67,train,6
got,ENG,6.52,train,3
tinted,ENG,2.67,train,6
clearing,ENG,3.81,train,8
nutcracker,ENG,2.86,train,10
citrus,ENG,2.72,train,6
puppet,ENG,3.74,train,6
embassy,ENG,3.89,train,7
smallish,ENG,2.47,train,8
genre,ENG,3.03,train,5
squander,ENG,2.78,train,8
bode,ENG,2.69,train,4
snog,ENG,2.14,train,4
confide,ENG,3.28,train,7
haunch,ENG,1.99,train,6
tux,ENG,3.54,train,3
palmy,ENG,1.77,train,5
scooped,ENG,2.95,train,7
suicide,ENG,4.53,train,7
mistake,ENG,5.01,train,7
converting,ENG,2.92,train,10
motile,ENG,1.77,train,6
tendril,ENG,1.77,train,7
colossal,ENG,3.16,train,8
faucet,ENG,3.16,train,6
wheat,ENG,3.76,train,5
mouthpiece,ENG,2.97,train,10
fizzle,ENG,2.33,train,6
strongly,ENG,3.83,train,8
archaism,ENG,1.77,train,8
lambskin,ENG,1.99,train,8
sulphur,ENG,2.94,train,7
bicker,ENG,2.71,train,6
tosh,ENG,2.41,train,4
obscenity,ENG,3.02,train,9
peckish,ENG,2.47,train,7
formal,ENG,3.92,train,6
extractor,ENG,2.07,train,9
postwar,ENG,2.5,train,7
south,ENG,4.81,train,5
sulfide,ENG,2.29,train,7
sell,ENG,4.96,train,4
slapping,ENG,3.24,train,8
series,ENG,4.3,train,6
ostensible,ENG,1.89,train,10
prat,ENG,2.59,train,4
coccyx,ENG,2.19,train,6
shenanigan,ENG,1.89,train,10
museum,ENG,4.27,train,6
sternly,ENG,1.99,train,7
mutuality,ENG,1.89,train,9
lodge,ENG,3.83,train,5
incubate,ENG,2.07,train,8
harpoon,ENG,2.95,train,7
width,ENG,2.85,train,5
resultant,ENG,1.89,train,9
situated,ENG,2.93,train,8
plugging,ENG,2.92,train,8
water,ENG,5.35,train,5
stonemason,ENG,2.07,train,10
grumble,ENG,2.29,train,7
slashed,ENG,3.18,train,7
liana,ENG,2.14,train,5
curmudgeon,ENG,2.29,train,10
bulkhead,ENG,2.98,train,8
deflection,ENG,2.5,train,10
bedstead,ENG,2.07,train,8
actuarial,ENG,2.29,train,9
squarely,ENG,2.85,train,8
rascal,ENG,3.6,train,6
addict,ENG,3.73,train,6
arrive,ENG,4.27,train,6
crackpot,ENG,2.99,train,8
unwashed,ENG,2.57,train,8
sugary,ENG,2.5,train,6
sulfa,ENG,2.69,train,5
circuit,ENG,3.82,train,7
generator,ENG,3.76,train,9
crankcase,ENG,2.25,train,9
wayward,ENG,2.88,train,7
hangar,ENG,3.53,train,6
escalate,ENG,2.86,train,8
heather,ENG,4.04,train,7
sixpence,ENG,2.78,train,8
evolvement,ENG,1.77,train,10
pianola,ENG,2.07,train,7
eyedropper,ENG,2.19,train,10
freckles,ENG,3.3,train,8
ewe,ENG,2.52,train,3
anarchic,ENG,1.77,train,8
rope,ENG,4.36,train,4
skittles,ENG,2.74,train,8
tinderbox,ENG,1.77,train,9
outpatient,ENG,2.8,train,10
intensity,ENG,3.4,train,9
cryonics,ENG,2.55,train,8
rehab,ENG,3.81,train,5
palp,ENG,3.26,train,4
singer,ENG,4.2,train,6
voluminous,ENG,1.77,train,10
headmaster,ENG,3.34,train,10
fedora,ENG,2.44,train,6
clitoral,ENG,2.19,train,8
wildly,ENG,3.29,train,6
roughly,ENG,3.5,train,7
tinnitus,ENG,2.25,train,8
mongering,ENG,1.77,train,9
watchable,ENG,1.99,train,9
tucking,ENG,2.84,train,7
cattery,ENG,1.77,train,7
stony,ENG,2.8,train,5
nighttime,ENG,3.32,train,9
raceway,ENG,2.25,train,7
solicited,ENG,2.57,train,9
flyspeck,ENG,1.99,train,8
harness,ENG,3.42,train,7
deadline,ENG,3.77,train,8
raisin,ENG,3.22,train,6
dirty,ENG,4.82,train,5
initials,ENG,3.66,train,8
eerily,ENG,2.33,train,6
mawkish,ENG,1.89,train,7
dimwitted,ENG,2.41,train,9
snake,ENG,4.35,train,5
summarily,ENG,2.37,train,9
flattop,ENG,2.47,train,7
groundhog,ENG,3.18,train,9
immune,ENG,3.64,train,6
rendezvous,ENG,3.79,train,10
balboa,ENG,3.65,train,6
closetful,ENG,1.89,train,9
folder,ENG,3.22,train,6
misfortune,ENG,3.43,train,10
urine,ENG,3.81,train,5
hind,ENG,3.39,train,4
dissolve,ENG,3.27,train,8
dinosaur,ENG,3.6,train,8
colorblind,ENG,2.55,train,10
wool,ENG,3.5,train,4
gripping,ENG,2.72,train,8
want,ENG,6.44,train,4
admittance,ENG,2.84,train,10
dilatation,ENG,1.99,train,10
mumbling,ENG,3.37,train,8
mangrove,ENG,2.29,train,8
eiderdown,ENG,1.89,train,9
razz,ENG,2.25,train,4
weaved,ENG,2.25,train,6
blacksnake,ENG,1.77,train,10
tablespoon,ENG,2.29,train,10
untoward,ENG,2.57,train,8
arrowhead,ENG,2.63,train,9
avert,ENG,2.78,train,5
exotica,ENG,1.89,train,7
booming,ENG,3.02,train,7
unexciting,ENG,1.77,train,10
cytoplasm,ENG,1.99,train,9
yond,ENG,1.89,train,4
tapering,ENG,2.07,train,8
scrapper,ENG,2.33,train,8
rock,ENG,4.93,train,4
coroner,ENG,3.95,train,7
insulated,ENG,2.57,train,9
triumphant,ENG,3.14,train,10
biomedical,ENG,1.99,train,10
heaving,ENG,2.8,train,7
debt,ENG,4.15,train,4
cheval,ENG,2.33,train,6
rapier,ENG,2.41,train,6
sashay,ENG,2.33,train,6
inning,ENG,3.4,train,6
lounger,ENG,1.89,train,7
towline,ENG,2.41,train,7
charging,ENG,3.8,train,8
privacy,ENG,4.18,train,7
pomposity,ENG,1.99,train,9
unopened,ENG,2.75,train,8
floorshow,ENG,2.37,train,9
lowly,ENG,3.24,train,5
doughboy,ENG,2.9,train,8
flop,ENG,3.37,train,4
curricula,ENG,1.77,train,9
xenophobia,ENG,1.89,train,10
chauffer,ENG,2.25,train,8
pasha,ENG,2.74,train,5
austerity,ENG,2.07,train,9
carer,ENG,1.99,train,5
studding,ENG,2.25,train,8
gallstone,ENG,2.14,train,9
spinach,ENG,3.41,train,7
sluice,ENG,2.47,train,6
hardware,ENG,3.83,train,8
compress,ENG,2.8,train,8
aspirate,ENG,2.33,train,8
unless,ENG,5.06,train,6
stairwell,ENG,3.33,train,9
symbolic,ENG,3.19,train,8
quasi,ENG,2.69,train,5
tetra,ENG,1.89,train,5
vigorous,ENG,2.85,train,8
ultimately,ENG,3.75,train,10
dapper,ENG,2.75,train,6
bubbling,ENG,3.05,train,8
untruth,ENG,2.07,train,7
capstone,ENG,1.89,train,8
unreality,ENG,2.07,train,9
dabble,ENG,2.77,train,6
variant,ENG,2.29,train,7
spawning,ENG,2.72,train,8
fatalism,ENG,1.99,train,8
spiral,ENG,3.26,train,6
placement,ENG,3.29,train,9
offhand,ENG,2.96,train,7
bumper,ENG,3.55,train,6
rubble,ENG,3.25,train,6
metabolite,ENG,1.89,train,10
spruce,ENG,3.05,train,6
abuse,ENG,4.01,train,5
hole,ENG,4.76,train,4
coveralls,ENG,2.29,train,9
asylum,ENG,3.66,train,6
insomnia,ENG,3.24,train,8
drear,ENG,1.77,train,5
incredible,ENG,4.58,train,10
trumpeting,ENG,2.14,train,10
schoolbag,ENG,2.14,train,9
worker,ENG,4.04,train,6
scooter,ENG,3.44,train,7
lifeblood,ENG,2.44,train,9
celebrated,ENG,3.43,train,10
bathrobe,ENG,3.23,train,8
otter,ENG,3.14,train,5
milestone,ENG,2.86,train,9
ester,ENG,1.77,train,5
overruling,ENG,1.89,train,10
popcorn,ENG,3.96,train,7
bedroll,ENG,2.25,train,7
suppertime,ENG,2.8,train,10
cushion,ENG,3.34,train,7
vainly,ENG,2.19,train,6
stardom,ENG,2.8,train,7
laziness,ENG,2.69,train,8
claw,ENG,3.64,train,4
ere,ENG,3.37,train,3
snowflake,ENG,3.08,train,9
carhop,ENG,1.77,train,6
perfected,ENG,3.12,train,9
perfection,ENG,3.73,train,10
poodle,ENG,3.46,train,6
detective,ENG,4.79,train,9
derma,ENG,2.07,train,5
necklace,ENG,3.99,train,8
latching,ENG,2.07,train,8
rouge,ENG,3.51,train,5
drawers,ENG,3.63,train,7
basil,ENG,3.14,train,5
intestine,ENG,3.02,train,9
ungraded,ENG,1.89,train,8
insolvency,ENG,1.77,train,10
codicil,ENG,2.07,train,7
tachyon,ENG,2.14,train,7
transcribe,ENG,2.14,train,10
banknote,ENG,2.14,train,8
full,ENG,5.22,train,4
storyline,ENG,2.19,train,9
nihilist,ENG,2.29,train,8
carriage,ENG,3.87,train,8
mayfly,ENG,1.89,train,6
suffering,ENG,4.29,train,9
showbiz,ENG,2.71,train,7
orison,ENG,2.33,train,6
glaring,ENG,2.65,train,7
discourage,ENG,3.13,train,10
twisting,ENG,3.34,train,8
improper,ENG,3.06,train,8
espionage,ENG,3.24,train,9
narwhal,ENG,2.14,train,7
dungaree,ENG,1.89,train,8
fundraiser,ENG,3.28,train,10
sanctuary,ENG,3.64,train,9
floodplain,ENG,1.77,train,10
mistaking,ENG,2.94,train,9
hydrophone,ENG,2.14,train,10
valued,ENG,3.27,train,6
surmount,ENG,2.07,train,8
devastate,ENG,2.59,train,9
brawny,ENG,2.29,train,6
inlet,ENG,2.67,train,5
fund,ENG,4.03,train,4
microcosm,ENG,2.19,train,9
courant,ENG,2.41,train,7
rumple,ENG,2.19,train,6
perceptual,ENG,1.99,train,10
plaid,ENG,3.21,train,5
tableau,ENG,2.25,train,7
multimedia,ENG,2.75,train,10
lawnmower,ENG,2.69,train,9
surety,ENG,2.19,train,6
coward,ENG,4.16,train,6
mort,ENG,3.4,train,4
spew,ENG,2.69,train,4
school,ENG,5.52,train,6
venue,ENG,3.16,train,5
opaque,ENG,2.14,train,6
chin,ENG,4.1,train,4
yogi,ENG,2.89,train,4
coupe,ENG,2.8,train,5
creditable,ENG,2.07,train,10
sab,ENG,1.89,train,3
dethrone,ENG,2.07,train,8
brook,ENG,3.31,train,5
insolence,ENG,2.95,train,9
toasty,ENG,2.84,train,6
buddy,ENG,5.01,train,5
cosmology,ENG,2.14,train,9
piecing,ENG,2.47,train,7
crotch,ENG,3.44,train,6
airfare,ENG,2.41,train,7
sonnet,ENG,2.89,train,6
barbican,ENG,1.77,train,8
january,ENG,3.83,train,7
stroller,ENG,2.95,train,8
refractive,ENG,1.77,train,10
outlet,ENG,3.3,train,6
repair,ENG,3.95,train,6
bishop,ENG,4.22,train,6
raja,ENG,2.41,train,4
avail,ENG,2.94,train,5
indies,ENG,1.77,train,6
virtuous,ENG,3.24,train,8
dependence,ENG,2.63,train,10
nomadic,ENG,2.5,train,7
littleness,ENG,1.99,train,10
steady,ENG,4.36,train,6
pentathlon,ENG,1.89,train,10
township,ENG,2.71,train,8
papyrus,ENG,1.99,train,7
invert,ENG,2.14,train,6
cooing,ENG,2.69,train,6
compasses,ENG,2.14,train,9
meta,ENG,2.63,train,4
pointless,ENG,3.56,train,9
outsized,ENG,1.89,train,8
leisurely,ENG,2.77,train,9
coalmine,ENG,1.89,train,8
disembowel,ENG,2.07,train,10
abandon,ENG,3.91,train,7
aimlessly,ENG,2.63,train,9
racialist,ENG,1.77,train,9
swing,ENG,4.41,train,5
with,ENG,6.7,train,4
victuals,ENG,2.14,train,8
optical,ENG,3.05,train,7
forbade,ENG,2.65,train,7
order,ENG,5.19,train,5
outskirts,ENG,2.88,train,9
dispenser,ENG,3.02,train,9
jerry,ENG,4.79,train,5
vireo,ENG,1.89,train,5
leotard,ENG,2.61,train,7
profoundly,ENG,3.1,train,10
trough,ENG,3.16,train,6
magnetism,ENG,2.99,train,9
great,ENG,5.91,train,5
manning,ENG,3.64,train,7
neurologic,ENG,2.19,train,10
daytimes,ENG,1.77,train,8
boll,ENG,2.29,train,4
birthstone,ENG,2.14,train,10
lasso,ENG,2.95,train,5
tossing,ENG,3.44,train,7
cite,ENG,2.98,train,4
pidgin,ENG,1.89,train,6
pigment,ENG,2.5,train,7
erupt,ENG,2.61,train,5
pro,ENG,4.15,train,3
tongs,ENG,2.9,train,5
trestle,ENG,2.25,train,7
sputtering,ENG,2.59,train,10
dogged,ENG,2.72,train,6
fishwife,ENG,2.19,train,8
mezzo,ENG,1.89,train,5
sanction,ENG,2.94,train,8
ballplayer,ENG,2.81,train,10
penance,ENG,3.16,train,7
wardroom,ENG,2.47,train,8
luger,ENG,3.02,train,5
vertical,ENG,3.44,train,8
augmented,ENG,2.19,train,9
abductor,ENG,2.57,train,8
ranking,ENG,3.15,train,7
jollier,ENG,1.99,train,7
headwaiter,ENG,2.5,train,10
cremation,ENG,2.92,train,9
synecdoche,ENG,1.99,train,10
crusted,ENG,2.33,train,7
lambent,ENG,1.77,train,7
approve,ENG,4.06,train,7
kingly,ENG,1.99,train,6
wanton,ENG,2.93,train,6
stays,ENG,4.28,train,5
mortify,ENG,2.19,train,7
material,ENG,4.34,train,8
disburse,ENG,1.77,train,8
counseling,ENG,3.62,train,10
place,ENG,5.78,train,5
lidless,ENG,1.77,train,7
marigold,ENG,2.25,train,8
miscue,ENG,1.99,train,6
thumper,ENG,3.14,train,7
batwing,ENG,1.77,train,7
sandalwood,ENG,2.44,train,10
folic,ENG,2.19,train,5
squid,ENG,3.44,train,5
major,ENG,5.02,train,5
depressant,ENG,2.07,train,10
vehemently,ENG,2.41,train,10
petty,ENG,3.93,train,5
nowhere,ENG,4.59,train,7
thriving,ENG,3.09,train,8
sleeveless,ENG,2.07,train,10
atlas,ENG,3.02,train,5
dress,ENG,4.94,train,5
eyeless,ENG,1.89,train,7
forgery,ENG,3.3,train,7
economize,ENG,2.41,train,9
formerly,ENG,3.39,train,8
anyways,ENG,3.94,train,7
freakish,ENG,2.71,train,8
wistful,ENG,2.29,train,7
barrel,ENG,4.03,train,6
resolution,ENG,3.47,train,10
honorary,ENG,3.18,train,8
ironically,ENG,3.23,train,10
whittling,ENG,2.52,train,9
rapid,ENG,3.64,train,5
boastful,ENG,2.37,train,8
tinny,ENG,1.77,train,5
jarring,ENG,2.33,train,7
ligament,ENG,2.71,train,8
obsession,ENG,3.75,train,9
classroom,ENG,3.65,train,9
couture,ENG,2.52,train,7
hellion,ENG,1.99,train,7
pretrial,ENG,2.41,train,8
overeat,ENG,2.07,train,7
locality,ENG,2.14,train,8
stood,ENG,4.41,train,5
persona,ENG,3.18,train,7
forty,ENG,4.02,train,5
rajah,ENG,2.61,train,5
lever,ENG,3.51,train,5
query,ENG,2.77,train,5
pier,ENG,3.82,train,4
trysting,ENG,1.77,train,8
gasket,ENG,2.84,train,6
tearfully,ENG,2.19,train,9
fanatic,ENG,3.22,train,7
goldilocks,ENG,2.84,train,10
watchful,ENG,2.61,train,8
oval,ENG,3.14,train,4
dimmest,ENG,1.89,train,7
cymbals,ENG,2.69,train,7
novelist,ENG,3.08,train,8
carcinoma,ENG,2.37,train,9
velveteen,ENG,1.99,train,9
conform,ENG,2.95,train,7
secondhand,ENG,3.03,train,10
unbounded,ENG,2.19,train,9
staple,ENG,3.06,train,6
crawler,ENG,2.52,train,7
guzzler,ENG,3.15,train,7
riley,ENG,3.75,train,5
frankly,ENG,4.29,train,7
bumpy,ENG,3.57,train,5
poignancy,ENG,1.77,train,9
cred,ENG,2.5,train,4
cortisol,ENG,2.14,train,8
indiscreet,ENG,2.71,train,10
airdrome,ENG,1.77,train,8
sparky,ENG,3.53,train,6
boon,ENG,3.33,train,4
brainchild,ENG,2.37,train,10
summed,ENG,2.63,train,6
salvo,ENG,2.59,train,5
minim,ENG,1.77,train,5
chevy,ENG,3.54,train,5
dilettante,ENG,2.44,train,10
tosspot,ENG,1.89,train,7
retail,ENG,3.37,train,6
forsooth,ENG,1.89,train,8
liqueur,ENG,2.75,train,7
catastasis,ENG,1.89,train,10
cheapen,ENG,2.52,train,7
foramen,ENG,2.07,train,7
bombsight,ENG,2.19,train,9
dissemble,ENG,2.14,train,9
turmoil,ENG,3.1,train,7
strata,ENG,2.37,train,6
barbarity,ENG,1.89,train,9
default,ENG,3.01,train,7
elated,ENG,2.47,train,6
meanly,ENG,1.89,train,6
tarantella,ENG,2.14,train,10
payout,ENG,2.63,train,6
ale,ENG,3.6,train,3
deprived,ENG,3.29,train,8
decency,ENG,3.67,train,7
indistinct,ENG,3.69,train,10
quo,ENG,3.28,train,3
channeling,ENG,2.71,train,10
subdural,ENG,2.84,train,8
pantywaist,ENG,2.14,train,10
seventy,ENG,3.32,train,7
defendant,ENG,4.25,train,9
airspeed,ENG,2.69,train,8
palfrey,ENG,1.77,train,7
vaporize,ENG,2.57,train,8
longlegs,ENG,2.14,train,8
overreact,ENG,3.16,train,9
exposition,ENG,2.9,train,10
composure,ENG,2.5,train,9
autobahn,ENG,1.99,train,8
bughouse,ENG,2.37,train,8
hunkers,ENG,1.99,train,7
frazzle,ENG,2.14,train,7
hefty,ENG,3.09,train,5
goofy,ENG,3.72,train,5
fingernail,ENG,3.13,train,10
hectare,ENG,1.77,train,7
library,ENG,4.36,train,7
slammer,ENG,3.1,train,7
fragile,ENG,3.71,train,7
here,ENG,6.66,train,4
understudy,ENG,3.29,train,10
vocalize,ENG,2.19,train,8
stinkweed,ENG,2.14,train,9
desert,ENG,4.45,train,6
cretin,ENG,3.01,train,6
politburo,ENG,2.25,train,9
uniformed,ENG,2.77,train,9
gimp,ENG,2.98,train,4
hallelujah,ENG,3.97,train,10
courtroom,ENG,3.92,train,9
emu,ENG,2.65,train,3
mead,ENG,3.02,train,4
nutty,ENG,3.55,train,5
genera,ENG,1.77,train,6
poolroom,ENG,2.57,train,8
blunted,ENG,2.19,train,7
bacteria,ENG,3.48,train,8
cockney,ENG,2.57,train,7
sparking,ENG,2.57,train,8
carpool,ENG,2.86,train,7
layup,ENG,2.25,train,5
statesman,ENG,2.8,train,9
fleetly,ENG,1.77,train,7
prosthesis,ENG,2.29,train,10
mottled,ENG,1.77,train,7
enhancer,ENG,2.29,train,8
artist,ENG,4.46,train,6
falsehood,ENG,2.33,train,9
juke,ENG,2.69,train,4
abstract,ENG,3.34,train,8
pocketed,ENG,2.19,train,8
thyroid,ENG,2.75,train,7
narcotics,ENG,3.71,train,9
valor,ENG,3.1,train,5
homecoming,ENG,3.75,train,10
rebuke,ENG,2.5,train,6
tramway,ENG,1.77,train,7
sobering,ENG,2.59,train,8
headwaters,ENG,2.25,train,10
prepay,ENG,2.14,train,6
doubloon,ENG,2.14,train,8
shy,ENG,4.26,train,3
deathly,ENG,2.75,train,7
relive,ENG,3.23,train,6
stiffness,ENG,2.29,train,9
tarred,ENG,2.5,train,6
effective,ENG,4.02,train,9
discordant,ENG,2.52,train,10
selectman,ENG,2.81,train,9
burnt,ENG,3.98,train,5
woodchuck,ENG,2.55,train,9
amends,ENG,3.27,train,6
lament,ENG,2.99,train,6
devotedly,ENG,1.89,train,9
inscribe,ENG,2.29,train,8
workout,ENG,3.44,train,7
gazette,ENG,3.16,train,7
implode,ENG,2.55,train,7
judicial,ENG,3.14,train,8
learned,ENG,4.76,train,7
miser,ENG,2.71,train,5
disinherit,ENG,2.47,train,10
burthen,ENG,1.89,train,7
steed,ENG,3.41,train,5
instantly,ENG,3.66,train,9
vampire,ENG,4.24,train,7
complexion,ENG,3.29,train,10
misquote,ENG,1.99,train,8
unearthly,ENG,2.5,train,9
valance,ENG,2.99,train,7
fearful,ENG,3.34,train,7
amity,ENG,2.74,train,5
tortuous,ENG,2.14,train,8
mansions,ENG,2.86,train,8
cartouche,ENG,2.14,train,9
presidium,ENG,1.77,train,9
unilateral,ENG,2.5,train,10
blat,ENG,1.89,train,4
inured,ENG,1.89,train,6
impotency,ENG,1.77,train,9
hastily,ENG,2.88,train,7
solicitor,ENG,2.95,train,9
ragtime,ENG,2.8,train,7
penniless,ENG,3.1,train,9
festival,ENG,4.0,train,8
waif,ENG,2.55,train,4
fluke,ENG,3.25,train,5
density,ENG,3.16,train,7
tintype,ENG,1.89,train,7
starred,ENG,2.86,train,7
comatose,ENG,3.0,train,8
repossess,ENG,2.61,train,9
yurt,ENG,1.77,train,4
siphon,ENG,2.47,train,6
podium,ENG,3.11,train,6
razzmatazz,ENG,2.14,train,10
bling,ENG,3.08,train,5
sank,ENG,3.34,train,4
ably,ENG,2.29,train,4
cerebrum,ENG,2.25,train,8
subjective,ENG,3.06,train,10
dysplasia,ENG,2.14,train,9
bombproof,ENG,2.14,train,9
stern,ENG,3.81,train,5
amount,ENG,4.39,train,6
vegetarian,ENG,3.6,train,10
cutup,ENG,1.99,train,5
triad,ENG,3.54,train,5
fullback,ENG,2.65,train,8
chug,ENG,3.37,train,4
cyclist,ENG,2.07,train,7
remake,ENG,3.02,train,6
bluestone,ENG,1.89,train,9
meth,ENG,3.37,train,4
forsake,ENG,2.96,train,7
postulate,ENG,1.89,train,9
struggling,ENG,3.79,train,10
lecher,ENG,2.07,train,6
ragamuffin,ENG,1.89,train,10
narcissus,ENG,2.41,train,9
nunnery,ENG,2.67,train,7
deaf,ENG,4.16,train,4
shorthand,ENG,3.01,train,9
imperil,ENG,1.99,train,7
bristle,ENG,2.37,train,7
stirrup,ENG,2.41,train,7
epigram,ENG,1.89,train,7
divinely,ENG,2.82,train,8
testament,ENG,3.37,train,9
wordy,ENG,2.25,train,5
attrition,ENG,2.29,train,9
fiftieth,ENG,2.19,train,8
commission,ENG,4.14,train,10
hammock,ENG,3.15,train,7
count,ENG,4.95,train,5
celestial,ENG,3.04,train,9
whitey,ENG,3.9,train,6
whiten,ENG,1.89,train,6
liquidity,ENG,1.89,train,9
tragedian,ENG,1.77,train,9
diagnose,ENG,3.02,train,8
alacrity,ENG,2.07,train,8
mortem,ENG,2.44,train,6
myeloid,ENG,1.89,train,7
strafe,ENG,2.07,train,6
occupant,ENG,2.92,train,8
tamarind,ENG,1.89,train,8
barret,ENG,2.57,train,6
scrapheap,ENG,1.99,train,9
thatch,ENG,2.88,train,6
warring,ENG,2.5,train,7
courteous,ENG,3.09,train,9
buzz,ENG,4.2,train,4
buried,ENG,4.53,train,6
patiently,ENG,2.99,train,9
inspect,ENG,3.41,train,7
attendance,ENG,3.43,train,10
sitar,ENG,2.44,train,5
wilderness,ENG,3.6,train,10
churchman,ENG,2.19,train,9
chancery,ENG,1.99,train,8
grotto,ENG,2.84,train,6
larcenous,ENG,1.99,train,9
mirror,ENG,4.38,train,6
produced,ENG,3.72,train,8
meddlesome,ENG,2.57,train,10
topiary,ENG,2.29,train,7
chomp,ENG,2.44,train,5
redeploy,ENG,2.41,train,8
