data,label,split,freq,len
diodana,EUS,train,4.71,7
larrietan,EUS,train,1.72,9
elizaz,EUS,train,2.86,6
itunak,EUS,train,18.75,6
bagara,EUS,train,22.76,6
negozioa,EUS,train,10.7,8
orraztuta,EUS,train,1.19,9
zaizkidan,EUS,train,7.35,9
zorririk,EUS,train,1.06,8
zirkuituak,EUS,train,1.89,10
neuretzat,EUS,train,5.63,9
itzulpena,EUS,train,17.08,9
sumendia,EUS,train,1.23,8
ikuskaria,EUS,train,5.68,9
deportatua,EUS,train,1.14,10
edateari,EUS,train,1.8,8
kitatzeko,EUS,train,4.89,9
izoztuak,EUS,train,2.82,8
dolarra,EUS,train,4.31,7
portuko,EUS,train,14.22,7
desfilea,EUS,train,3.57,8
heze,EUS,train,9.24,4
jango,EUS,train,19.67,5
erasora,EUS,train,4.09,7
hoztu,EUS,train,9.68,5
erabateko,EUS,train,54.18,9
koruak,EUS,train,2.6,6
ezagutzen,EUS,train,355.12,9
txepela,EUS,train,1.76,7
proposa,EUS,train,1.41,7
inguru,EUS,train,205.29,6
horietan,EUS,train,205.29,8
komunetara,EUS,train,1.45,10
sailik,EUS,train,1.14,6
zenukeen,EUS,train,5.06,8
biztanleen,EUS,train,16.37,10
arterik,EUS,train,1.32,7
tokiak,EUS,train,8.98,6
beroan,EUS,train,7.39,6
hiririk,EUS,train,3.04,7
barrengo,EUS,train,3.87,8
ezpatari,EUS,train,2.82,8
hautetsiek,EUS,train,16.29,10
bokaleko,EUS,train,1.23,8
bekaturik,EUS,train,5.19,9
erasia,EUS,train,1.76,6
zebilena,EUS,train,3.83,8
xakurra,EUS,train,0.97,7
berogailua,EUS,train,2.46,10
putzu,EUS,train,23.72,5
loak,EUS,train,22.93,4
kabalkada,EUS,train,4.53,9
desegokia,EUS,train,6.6,9
gutiz,EUS,train,8.98,5
zirela,EUS,train,422.59,6
belaki,EUS,train,1.5,6
ildoari,EUS,train,2.77,7
bilakatuta,EUS,train,1.28,10
argituz,EUS,train,4.05,7
kaleetatik,EUS,train,2.82,10
urre,EUS,train,41.59,4
entzunda,EUS,train,17.25,8
poeten,EUS,train,2.82,6
orduetan,EUS,train,17.91,8
biologo,EUS,train,1.76,7
amarik,EUS,train,2.73,6
zalea,EUS,train,15.49,5
gurasoak,EUS,train,43.18,8
patrikan,EUS,train,10.04,8
urtekoak,EUS,train,8.14,8
antzeman,EUS,train,42.61,8
gehienek,EUS,train,81.65,8
eskertzen,EUS,train,18.97,9
izugarrien,EUS,train,1.67,10
antzu,EUS,train,5.11,5
arrazoi,EUS,train,181.12,7
ezkutuenak,EUS,train,1.36,10
bideoa,EUS,train,9.64,6
hutsarekin,EUS,train,11.66,10
kros,EUS,train,4.84,4
oroituz,EUS,train,4.71,7
beltzei,EUS,train,2.2,7
autoarekin,EUS,train,5.41,10
puxkak,EUS,train,0.97,6
goitika,EUS,train,1.63,7
lantegian,EUS,train,12.46,9
jatorrizko,EUS,train,48.72,10
kontsumoa,EUS,train,14.39,9
gutxiesten,EUS,train,5.02,10
gorputzera,EUS,train,2.16,10
unionista,EUS,train,3.87,9
berdinik,EUS,train,1.85,8
apostoluek,EUS,train,1.72,10
kristautu,EUS,train,1.01,9
kilometro,EUS,train,80.42,9
kontziente,EUS,train,6.34,10
hika,EUS,train,4.75,4
arruntei,EUS,train,1.67,8
ukondo,EUS,train,2.02,6
hilotzak,EUS,train,4.05,8
nituela,EUS,train,35.34,7
idorte,EUS,train,1.45,6
pareta,EUS,train,26.45,6
luzamendua,EUS,train,1.14,10
golden,EUS,train,2.55,6
populuak,EUS,train,1.67,8
kantatzera,EUS,train,1.94,10
komeriak,EUS,train,6.38,8
kanoien,EUS,train,1.58,7
prozesuen,EUS,train,2.38,9
gona,EUS,train,16.46,4
fruituz,EUS,train,1.14,7
erakaspen,EUS,train,2.51,9
nahasteak,EUS,train,1.67,9
ditzagun,EUS,train,26.67,8
apuntatzen,EUS,train,3.92,10
modalitate,EUS,train,1.98,10
lerrora,EUS,train,1.94,7
askatzen,EUS,train,20.86,8
nitzan,EUS,train,1.67,6
esaera,EUS,train,25.48,6
dukegu,EUS,train,1.45,6
onespen,EUS,train,3.65,7
katalanak,EUS,train,20.03,9
proosionea,EUS,train,1.19,10
grafia,EUS,train,1.5,6
mozorroa,EUS,train,4.67,8
musean,EUS,train,4.53,6
bizidunen,EUS,train,5.68,9
uhar,EUS,train,1.58,4
dorrerik,EUS,train,1.01,8
badituzue,EUS,train,3.83,9
tenorez,EUS,train,2.64,7
madarika,EUS,train,1.06,8
tesian,EUS,train,1.8,6
kiebra,EUS,train,2.55,6
oinazetua,EUS,train,0.97,9
luzeegi,EUS,train,4.45,7
ihesaldi,EUS,train,6.51,8
ororentzat,EUS,train,3.52,10
disgustua,EUS,train,1.41,9
trabak,EUS,train,11.58,6
afalondoan,EUS,train,3.74,10
bueltako,EUS,train,2.55,8
aitzakia,EUS,train,42.61,8
arabarrek,EUS,train,2.55,9
leun,EUS,train,21.92,4
orriaren,EUS,train,3.57,8
azaroaz,EUS,train,0.97,7
dietenak,EUS,train,2.6,8
honen,EUS,train,290.81,5
samarra,EUS,train,61.4,7
xaxatzen,EUS,train,1.94,8
erantsita,EUS,train,4.84,9
pinturan,EUS,train,3.21,8
apaltasuna,EUS,train,5.5,10
zirenetik,EUS,train,13.51,9
tranbiaren,EUS,train,2.38,10
borrokak,EUS,train,28.43,8
baitakizu,EUS,train,1.58,9
xuabe,EUS,train,2.6,5
elkartetik,EUS,train,2.16,10
jardunez,EUS,train,2.55,8
ederrek,EUS,train,1.94,7
urrutira,EUS,train,12.76,8
aretoan,EUS,train,41.07,7
estua,EUS,train,31.16,5
apurtuta,EUS,train,3.83,8
belarra,EUS,train,19.23,7
aitatxiren,EUS,train,5.46,10
saharar,EUS,train,2.07,7
dolutan,EUS,train,1.63,7
manexen,EUS,train,1.32,7
labankada,EUS,train,3.21,9
ixa,EUS,train,1.28,3
aiher,EUS,train,2.42,5
dopin,EUS,train,4.89,5
eskuila,EUS,train,2.68,7
ttipiren,EUS,train,3.26,8
gizadiaren,EUS,train,6.12,10
mandatu,EUS,train,5.28,7
kaskamotz,EUS,train,1.06,9
sagarnoa,EUS,train,2.11,8
greziera,EUS,train,1.41,8
surfa,EUS,train,1.1,5
kaperako,EUS,train,1.98,8
ogien,EUS,train,1.5,5
bizio,EUS,train,5.11,5
uroski,EUS,train,1.41,6
duzunez,EUS,train,8.67,7
lantu,EUS,train,1.67,5
tasen,EUS,train,7.0,5
sutsuak,EUS,train,5.94,7
klonatu,EUS,train,1.06,7
obsesio,EUS,train,6.78,7
muttiko,EUS,train,2.33,7
zor,EUS,train,87.02,3
bizitan,EUS,train,2.99,7
luzaroko,EUS,train,1.1,8
ikusleei,EUS,train,2.51,8
egokitze,EUS,train,2.24,8
zenuten,EUS,train,27.33,7
hotelen,EUS,train,1.14,7
atentatuak,EUS,train,19.15,10
break,EUS,train,1.85,5
parioak,EUS,train,2.99,7
primeran,EUS,train,23.64,8
gutixko,EUS,train,1.8,7
kerik,EUS,train,1.45,5
jondoni,EUS,train,14.53,7
poeta,EUS,train,43.88,5
kalonjea,EUS,train,1.76,8
gatazkatik,EUS,train,1.1,10
urrunduz,EUS,train,3.92,8
ongi,EUS,train,534.35,4
irakatsia,EUS,train,1.76,9
beroetan,EUS,train,1.1,8
etsaiak,EUS,train,26.94,7
diodala,EUS,train,10.43,7
garenok,EUS,train,6.51,7
babak,EUS,train,3.08,5
koinatuak,EUS,train,1.85,9
ekain,EUS,train,9.64,5
beltzaran,EUS,train,8.98,9
ezbeharra,EUS,train,15.41,9
liskar,EUS,train,12.5,6
praktikoak,EUS,train,4.8,10
aurretxoan,EUS,train,1.1,10
patrizio,EUS,train,1.1,8
ugazalaba,EUS,train,5.63,9
estigma,EUS,train,1.23,7
dakigula,EUS,train,6.38,8
kopatxo,EUS,train,1.01,7
xokoa,EUS,train,2.42,5
bipila,EUS,train,2.24,6
satanen,EUS,train,1.36,7
biolin,EUS,train,11.27,6
txotx,EUS,train,1.89,5
autonomoek,EUS,train,1.06,10
eslalom,EUS,train,1.36,7
absurdua,EUS,train,5.15,8
hirukoak,EUS,train,10.39,8
etxolaren,EUS,train,5.19,9
aizkoran,EUS,train,3.79,8
arbolen,EUS,train,2.2,7
dion,EUS,train,130.11,4
kexarik,EUS,train,3.48,7
hare,EUS,train,2.51,4
zapuztuko,EUS,train,1.89,9
kurutze,EUS,train,5.59,7
mingainari,EUS,train,1.01,10
burumakur,EUS,train,10.65,9
judu,EUS,train,39.04,4
nuenarekin,EUS,train,1.1,10
horik,EUS,train,1.5,5
heldu,EUS,train,450.94,5
erreaktore,EUS,train,2.99,10
basatia,EUS,train,7.92,7
partaideak,EUS,train,4.62,10
onartezina,EUS,train,18.62,10
ahateak,EUS,train,2.24,7
inondik,EUS,train,78.35,7
kantatua,EUS,train,2.11,8
praka,EUS,train,7.66,5
konda,EUS,train,4.8,5
sarturiko,EUS,train,2.02,9
epaiaren,EUS,train,5.81,8
osasuntsua,EUS,train,4.4,10
urkatuta,EUS,train,1.54,8
tati,EUS,train,1.14,4
merezitua,EUS,train,1.45,9
aretora,EUS,train,5.77,7
zori,EUS,train,7.13,4
bistan,EUS,train,83.54,6
bidaiatuko,EUS,train,1.14,10
osagai,EUS,train,38.69,6
plantaren,EUS,train,7.92,9
protestari,EUS,train,1.06,10
hamabost,EUS,train,86.53,8
kasurik,EUS,train,34.11,7
diren,EUS,train,1330.45,5
ilunena,EUS,train,1.32,7
aldats,EUS,train,1.63,6
klaro,EUS,train,2.91,5
diodalako,EUS,train,2.11,9
klarki,EUS,train,1.58,6
zirenak,EUS,train,67.48,7
historiako,EUS,train,21.17,10
hegatu,EUS,train,0.97,6
faltsuki,EUS,train,1.63,8
markaren,EUS,train,2.2,8
ohiak,EUS,train,52.6,5
sunita,EUS,train,7.22,6
hautan,EUS,train,14.04,6
alferreko,EUS,train,3.87,9
jendetsuak,EUS,train,2.64,10
kaleaz,EUS,train,1.06,6
inorena,EUS,train,3.3,7
mezatan,EUS,train,1.1,7
lanbidez,EUS,train,3.04,8
goraturik,EUS,train,1.58,9
deien,EUS,train,1.54,5
fier,EUS,train,1.14,4
zirrara,EUS,train,26.67,7
egun,EUS,train,1244.93,4
egiptoar,EUS,train,3.13,8
mugitu,EUS,train,84.77,6
bizarrak,EUS,train,2.86,8
tropelean,EUS,train,5.19,9
ozenki,EUS,train,19.32,6
euritan,EUS,train,2.73,7
espero,EUS,train,275.54,6
adopzio,EUS,train,1.28,7
lurralde,EUS,train,124.65,8
eragindako,EUS,train,57.97,10
bakarretan,EUS,train,1.36,10
bonbaren,EUS,train,1.94,8
promesaren,EUS,train,1.1,10
kimera,EUS,train,1.36,6
faltsutzat,EUS,train,2.02,10
golean,EUS,train,1.06,6
xaharraren,EUS,train,2.07,10
hozkailuan,EUS,train,2.51,10
gazteagoa,EUS,train,8.23,9
bukaerak,EUS,train,2.2,8
sailak,EUS,train,69.37,6
beranduko,EUS,train,1.19,9
irentsiko,EUS,train,5.9,9
parrokiako,EUS,train,2.24,10
behin,EUS,train,803.59,5
aldetatik,EUS,train,2.82,9
sistemetan,EUS,train,1.94,10
jardunaldi,EUS,train,25.97,10
zulatzea,EUS,train,1.36,8
eskuan,EUS,train,107.27,6
etsaiei,EUS,train,4.31,7
egiteko,EUS,train,1140.08,7
kopa,EUS,train,75.13,4
gosete,EUS,train,2.2,6
dataren,EUS,train,1.01,7
jurista,EUS,train,1.14,7
zegokien,EUS,train,3.92,8
hurrengoa,EUS,train,17.87,9
erabakiek,EUS,train,2.91,9
gudu,EUS,train,21.88,4
erdilari,EUS,train,7.75,8
ginga,EUS,train,1.06,5
nihauren,EUS,train,2.2,8
dortoka,EUS,train,3.43,7
abstraktu,EUS,train,4.27,9
naturalak,EUS,train,13.91,9
lurrera,EUS,train,71.26,7
igarota,EUS,train,8.94,7
gozoa,EUS,train,40.36,5
ikurretako,EUS,train,1.28,10
erosia,EUS,train,5.06,6
kiroletan,EUS,train,4.58,9
gaztearen,EUS,train,27.99,9
tragoxka,EUS,train,3.43,8
animatzen,EUS,train,6.73,9
gal,EUS,train,24.16,3
berriturik,EUS,train,2.6,10
izuz,EUS,train,4.71,4
argiagoak,EUS,train,1.63,9
joaz,EUS,train,3.87,4
ikuskapen,EUS,train,1.28,9
bare,EUS,train,15.8,4
akademiko,EUS,train,4.31,9
eskerrik,EUS,train,35.08,8
marraren,EUS,train,1.63,8
zurituta,EUS,train,1.06,8
juzga,EUS,train,1.01,5
eneak,EUS,train,1.01,5
zintezke,EUS,train,2.91,8
diktatu,EUS,train,1.36,7
baleki,EUS,train,3.61,6
baimenik,EUS,train,29.84,8
gizonen,EUS,train,48.46,7
aldiaz,EUS,train,1.14,6
neskato,EUS,train,24.03,7
etika,EUS,train,16.46,5
larrea,EUS,train,9.16,6
txikiago,EUS,train,6.87,8
lagunduta,EUS,train,17.39,9
oiloaren,EUS,train,1.36,8
izozte,EUS,train,1.1,6
autisten,EUS,train,1.06,8
luizia,EUS,train,0.97,6
iguriki,EUS,train,2.6,7
juntatzen,EUS,train,2.73,9
beherago,EUS,train,14.83,8
iraungi,EUS,train,3.65,7
zale,EUS,train,31.6,4
patxada,EUS,train,10.96,7
apurrik,EUS,train,2.02,7
mende,EUS,train,132.13,5
omenaldiak,EUS,train,2.73,10
zuenak,EUS,train,24.16,6
esparruen,EUS,train,1.01,9
ilberri,EUS,train,1.76,7
fedez,EUS,train,1.85,5
salgai,EUS,train,35.08,6
belarriz,EUS,train,1.8,8
dudanari,EUS,train,1.06,8
iraganetik,EUS,train,3.17,10
naiz,EUS,train,882.42,4
ezari,EUS,train,5.59,5
trinkoan,EUS,train,0.97,8
gaztetxe,EUS,train,7.31,8
osatzen,EUS,train,178.35,7
gajoa,EUS,train,4.67,5
ziztuka,EUS,train,1.19,7
espektro,EUS,train,1.76,8
bazenu,EUS,train,15.49,6
erein,EUS,train,13.73,5
finkatuta,EUS,train,5.37,9
bakartu,EUS,train,5.28,7
iman,EUS,train,1.8,4
apeza,EUS,train,20.38,5
enetzat,EUS,train,9.77,7
ezinhobea,EUS,train,0.97,9
aurpegiaz,EUS,train,2.16,9
jujatzen,EUS,train,1.01,8
edertua,EUS,train,1.28,7
neutro,EUS,train,1.41,6
sal,EUS,train,15.67,3
pilotan,EUS,train,14.66,7
sutegi,EUS,train,1.32,6
berantxago,EUS,train,2.55,10
ostikoa,EUS,train,3.35,7
txokotik,EUS,train,1.1,8
badirudi,EUS,train,83.14,8
pilatzea,EUS,train,1.8,8
kilokoan,EUS,train,2.95,8
eszeptiko,EUS,train,2.99,9
usoa,EUS,train,3.3,4
pilaketak,EUS,train,1.28,9
zubiaren,EUS,train,8.45,8
premisak,EUS,train,1.19,8
aferen,EUS,train,1.14,6
oinaztuak,EUS,train,1.14,9
adituz,EUS,train,1.63,6
sexurik,EUS,train,1.67,7
zoriondu,EUS,train,7.22,8
erotua,EUS,train,1.41,6
arrakasta,EUS,train,100.22,9
birla,EUS,train,5.46,5
hunkiko,EUS,train,1.14,7
hamarrak,EUS,train,11.62,8
zortearen,EUS,train,1.36,9
garraioa,EUS,train,10.83,8
gaizkiak,EUS,train,0.97,8
gailurreko,EUS,train,1.19,10
jasotzeak,EUS,train,1.94,9
jolasa,EUS,train,9.99,6
zerk,EUS,train,40.45,4
amorratuta,EUS,train,4.53,10
liburutegi,EUS,train,15.14,10
analisiak,EUS,train,6.51,9
ziotsaten,EUS,train,1.63,9
atearen,EUS,train,27.47,7
liztor,EUS,train,1.36,6
ospatuko,EUS,train,23.9,8
txosna,EUS,train,1.8,6
fedeak,EUS,train,4.31,6
okerrera,EUS,train,15.01,8
zamau,EUS,train,0.97,5
atariko,EUS,train,16.07,7
eskas,EUS,train,48.72,5
bildots,EUS,train,6.38,7
klak,EUS,train,1.63,4
gaina,EUS,train,27.03,5
mapa,EUS,train,32.22,4
gehigarri,EUS,train,5.59,9
buraso,EUS,train,5.94,6
harrokeria,EUS,train,13.25,10
ezkerretik,EUS,train,10.74,10
zolatik,EUS,train,2.2,7
sail,EUS,train,89.92,4
galanki,EUS,train,1.58,7
beharrari,EUS,train,4.45,9
bihotzetik,EUS,train,12.59,10
hunkia,EUS,train,2.6,6
erorian,EUS,train,1.1,7
jotzeaz,EUS,train,1.63,7
uda,EUS,train,84.16,3
bits,EUS,train,1.01,4
ibiltokian,EUS,train,1.06,10
opariak,EUS,train,22.98,7
koadernoa,EUS,train,5.63,9
moldeko,EUS,train,2.16,7
kanpana,EUS,train,2.02,7
plazaratua,EUS,train,2.38,10
agota,EUS,train,1.36,5
maisuki,EUS,train,3.92,7
zaldunen,EUS,train,3.79,8
datuen,EUS,train,33.41,6
ataletatik,EUS,train,1.06,10
kopari,EUS,train,4.05,6
iraganak,EUS,train,5.5,8
originalak,EUS,train,1.94,10
ardura,EUS,train,161.01,6
isilaldi,EUS,train,4.01,8
abenduak,EUS,train,5.72,8
senaturako,EUS,train,4.49,10
lurrekin,EUS,train,1.19,8
ginelarik,EUS,train,9.2,9
ibilbide,EUS,train,46.0,8
dituan,EUS,train,2.16,6
jostaria,EUS,train,0.97,8
zabalkunde,EUS,train,2.33,10
egiaz,EUS,train,43.09,5
dimentsioa,EUS,train,1.98,10
aje,EUS,train,1.19,3
desordena,EUS,train,4.18,9
ikastolen,EUS,train,17.61,9
mugaz,EUS,train,21.66,5
ertzera,EUS,train,7.83,7
bir,EUS,train,2.02,3
hautsez,EUS,train,8.1,7
botaka,EUS,train,4.62,6
bizkarrari,EUS,train,1.36,10
errekorra,EUS,train,5.02,9
irrati,EUS,train,35.26,6
zerupean,EUS,train,1.32,8
kotxera,EUS,train,1.36,7
bakarren,EUS,train,9.29,8
gosetu,EUS,train,1.28,6
barrezka,EUS,train,7.26,8
ahalak,EUS,train,10.39,6
bertzera,EUS,train,3.74,8
kluben,EUS,train,4.75,6
politikora,EUS,train,2.24,10
xentimo,EUS,train,1.5,7
nehongo,EUS,train,4.05,7
eremanik,EUS,train,1.36,8
ezpala,EUS,train,1.45,6
petrola,EUS,train,2.07,7
edanen,EUS,train,1.36,6
bereziren,EUS,train,3.65,9
batak,EUS,train,43.53,5
burasoak,EUS,train,2.29,8
aprendiz,EUS,train,1.72,8
boga,EUS,train,4.14,4
bagoian,EUS,train,3.17,7
balaki,EUS,train,1.01,6
hortzek,EUS,train,1.5,7
berdintze,EUS,train,2.64,9
urrutiko,EUS,train,15.32,8
irrikarik,EUS,train,1.23,9
zaituztegu,EUS,train,2.91,10
zapartatu,EUS,train,1.36,9
tamaina,EUS,train,23.42,7
suniten,EUS,train,5.06,7
gidariari,EUS,train,5.37,9
aurkeztua,EUS,train,4.93,9
zantzuren,EUS,train,0.97,9
sumindu,EUS,train,6.16,7
lertxun,EUS,train,1.1,7
ehundaka,EUS,train,4.8,8
afrikarrak,EUS,train,2.46,10
publikoki,EUS,train,11.62,9
aurreikusi,EUS,train,25.0,10
kale,EUS,train,125.27,4
etxeak,EUS,train,88.95,6
estutuko,EUS,train,2.86,8
joilea,EUS,train,1.98,6
soinu,EUS,train,61.67,5
izurde,EUS,train,0.97,6
haserrez,EUS,train,2.29,8
argazkiz,EUS,train,3.04,8
planto,EUS,train,2.42,6
hauek,EUS,train,377.34,5
baldarra,EUS,train,4.09,8
txerriak,EUS,train,2.38,8
eztena,EUS,train,2.16,6
gaizkile,EUS,train,14.3,8
terrorea,EUS,train,1.36,8
hoberenen,EUS,train,4.58,9
xendra,EUS,train,2.02,6
tipula,EUS,train,4.05,6
herioak,EUS,train,2.24,7
dirauen,EUS,train,5.46,7
presoek,EUS,train,28.61,7
ontzen,EUS,train,3.92,6
larrien,EUS,train,4.01,7
gaztek,EUS,train,22.45,6
meneko,EUS,train,7.7,6
errezetak,EUS,train,1.89,9
goiza,EUS,train,13.82,5
etniko,EUS,train,2.38,6
orobatsu,EUS,train,1.67,8
funditzen,EUS,train,1.5,9
artikulua,EUS,train,19.19,9
birraitona,EUS,train,1.5,10
saltzen,EUS,train,55.72,7
estadio,EUS,train,3.39,7
beren,EUS,train,906.98,5
jatetxetik,EUS,train,1.01,10
halakoa,EUS,train,36.93,7
balirudike,EUS,train,1.01,10
aldeetako,EUS,train,5.9,9
baginako,EUS,train,2.86,8
harri,EUS,train,131.69,5
petral,EUS,train,2.51,6
jukutria,EUS,train,4.71,8
unearen,EUS,train,2.64,7
bagera,EUS,train,1.1,6
antsia,EUS,train,2.29,6
osagaien,EUS,train,5.24,8
banketxe,EUS,train,2.55,8
apalena,EUS,train,3.7,7
bikotea,EUS,train,23.59,7
lorategian,EUS,train,9.6,10
ahalkez,EUS,train,1.36,7
ziek,EUS,train,2.51,4
baleak,EUS,train,3.08,6
dagokizu,EUS,train,1.5,8
ebakiz,EUS,train,1.72,6
libertino,EUS,train,1.32,9
kenketa,EUS,train,1.72,7
egitate,EUS,train,7.09,7
lekuek,EUS,train,0.97,6
ozono,EUS,train,2.73,5
behekoak,EUS,train,1.28,8
gaixoak,EUS,train,28.43,7
duzuna,EUS,train,29.36,6
hall,EUS,train,4.75,4
jakitean,EUS,train,12.81,8
aginduen,EUS,train,4.45,8
goratuta,EUS,train,1.06,8
majo,EUS,train,4.93,4
gaurkoan,EUS,train,12.59,8
kontaketan,EUS,train,1.06,10
harroin,EUS,train,1.63,7
txingor,EUS,train,1.01,7
banana,EUS,train,1.94,6
biltzarrak,EUS,train,10.87,10
belak,EUS,train,2.77,5
helaraz,EUS,train,1.72,7
freskoak,EUS,train,4.36,8
aterik,EUS,train,5.33,6
akustiko,EUS,train,1.98,8
nabil,EUS,train,23.77,5
sigla,EUS,train,1.23,5
batuekin,EUS,train,1.5,8
luku,EUS,train,2.2,4
deuat,EUS,train,1.23,5
traturik,EUS,train,3.08,8
pintada,EUS,train,1.85,7
hezur,EUS,train,32.53,5
titia,EUS,train,2.2,5
uztarri,EUS,train,4.05,7
zaidak,EUS,train,19.06,6
lezaketen,EUS,train,1.8,9
lahar,EUS,train,1.23,5
heineken,EUS,train,15.32,8
bisaia,EUS,train,7.31,6
lumaz,EUS,train,2.07,5
zoin,EUS,train,40.27,4
zalditik,EUS,train,4.49,8
opariko,EUS,train,1.06,7
irratiak,EUS,train,19.19,8
kaian,EUS,train,6.6,5
hiruk,EUS,train,6.87,5
haur,EUS,train,239.18,4
urdinen,EUS,train,4.4,7
garbia,EUS,train,52.64,6
nizuen,EUS,train,4.4,6
apustu,EUS,train,24.12,6
iragarria,EUS,train,4.58,9
munduak,EUS,train,25.22,7
larrean,EUS,train,2.86,7
imajinatu,EUS,train,19.28,9
gurpegi,EUS,train,5.37,7
hegalak,EUS,train,9.77,7
esperantxa,EUS,train,1.23,10
estaliz,EUS,train,4.67,7
lehenik,EUS,train,166.55,7
tren,EUS,train,51.45,4
zirko,EUS,train,2.38,5
adostutako,EUS,train,7.88,10
poloaren,EUS,train,0.97,8
besteei,EUS,train,22.27,7
kanpoan,EUS,train,119.68,7
lanaldia,EUS,train,9.11,8
kutsatzen,EUS,train,13.86,9
hobia,EUS,train,2.02,5
pastorala,EUS,train,9.68,9
onetsiak,EUS,train,0.97,8
heziketa,EUS,train,25.31,8
izutu,EUS,train,19.94,5
grebarako,EUS,train,1.67,9
harekiko,EUS,train,4.89,8
dabe,EUS,train,3.3,4
erreakzioa,EUS,train,8.05,10
ertzeraino,EUS,train,4.05,10
erlikia,EUS,train,3.61,7
honetaz,EUS,train,31.96,7
nizkien,EUS,train,4.18,7
jabegoa,EUS,train,3.61,7
garraiatu,EUS,train,5.33,9
apurka,EUS,train,40.14,6
artilleria,EUS,train,1.72,10
urratsean,EUS,train,3.26,9
ziriak,EUS,train,3.7,6
zezakeena,EUS,train,4.14,9
dilindan,EUS,train,12.46,8
herri,EUS,train,660.4,5
errukitzen,EUS,train,1.45,10
sektore,EUS,train,37.41,7
naturalena,EUS,train,1.54,10
alboratuta,EUS,train,1.5,10
senargaia,EUS,train,4.4,9
dizkiot,EUS,train,17.21,7
gauero,EUS,train,21.35,6
etenaldia,EUS,train,4.4,9
segururik,EUS,train,1.19,9
irakurle,EUS,train,35.48,8
definizioa,EUS,train,10.56,10
zara,EUS,train,351.15,4
profila,EUS,train,1.94,7
euritik,EUS,train,1.41,7
honi,EUS,train,111.01,4
pilo,EUS,train,6.69,4
asmatuko,EUS,train,14.04,8
talante,EUS,train,0.97,7
proba,EUS,train,87.72,5
adostea,EUS,train,3.43,7
ziezaioten,EUS,train,5.19,10
lehengaiak,EUS,train,2.42,10
heuk,EUS,train,6.87,4
ondo,EUS,train,614.5,4
dorrearen,EUS,train,5.99,9
plutonioa,EUS,train,1.06,9
isilago,EUS,train,2.82,7
bularrera,EUS,train,1.94,9
kontuez,EUS,train,6.6,7
elurrezko,EUS,train,1.58,9
lodiera,EUS,train,3.7,7
itauntzen,EUS,train,1.67,9
kapsula,EUS,train,1.94,7
sentimendu,EUS,train,42.69,10
senez,EUS,train,4.18,5
elkargoari,EUS,train,1.32,10
gaietako,EUS,train,6.87,8
filial,EUS,train,2.33,6
ala,EUS,train,374.61,3
zaudela,EUS,train,14.35,7
zitara,EUS,train,2.73,6
ikusitako,EUS,train,15.1,9
hodietako,EUS,train,1.58,9
galtzaleek,EUS,train,3.52,10
hodeia,EUS,train,1.72,6
exijitzea,EUS,train,1.28,9
omega,EUS,train,2.16,5
luzeko,EUS,train,18.09,6
azaltzera,EUS,train,2.68,9
jenioa,EUS,train,2.02,6
nautenak,EUS,train,1.54,8
axioma,EUS,train,2.64,6
zentroen,EUS,train,2.64,8
itogarri,EUS,train,3.87,8
feriaren,EUS,train,1.06,8
hautesle,EUS,train,4.31,8
kulunkatu,EUS,train,1.94,9
hondatuta,EUS,train,4.84,9
lapurtuko,EUS,train,1.5,9
koadrotik,EUS,train,2.2,9
loroari,EUS,train,0.97,7
guduak,EUS,train,2.11,6
bidaiarik,EUS,train,1.94,9
bagintu,EUS,train,1.28,7
irrino,EUS,train,10.21,6
gurtzeko,EUS,train,2.07,8
irakin,EUS,train,1.58,6
puru,EUS,train,6.73,4
dinat,EUS,train,39.48,5
ziegan,EUS,train,9.9,6
ikusmin,EUS,train,8.49,7
murru,EUS,train,6.82,5
prestuak,EUS,train,2.82,8
patin,EUS,train,1.41,5
piztu,EUS,train,151.19,5
bekain,EUS,train,3.48,6
atxik,EUS,train,9.46,5
bizidunak,EUS,train,5.59,9
pintatzea,EUS,train,1.5,9
utzidazu,EUS,train,6.16,8
mintzairak,EUS,train,2.82,10
ermitau,EUS,train,1.32,7
saiatuta,EUS,train,1.5,8
eskumatara,EUS,train,0.97,10
erritmoak,EUS,train,5.41,9
ematekoa,EUS,train,3.04,8
bider,EUS,train,35.78,5
apezik,EUS,train,1.54,6
fatxadan,EUS,train,0.97,8
medikoa,EUS,train,1.36,7
nengoan,EUS,train,4.14,7
lege,EUS,train,253.4,4
hamarkadaz,EUS,train,1.76,10
suntsituta,EUS,train,3.92,10
gehienik,EUS,train,17.17,8
maiteminak,EUS,train,2.07,10
eraikita,EUS,train,2.33,8
erakustera,EUS,train,6.12,10
trabari,EUS,train,1.72,7
ikutu,EUS,train,1.45,5
akaba,EUS,train,11.49,5
argalago,EUS,train,1.72,8
teologoen,EUS,train,1.19,9
neraman,EUS,train,7.17,7
leitu,EUS,train,3.21,5
kinka,EUS,train,11.49,5
euskaradun,EUS,train,1.14,10
tankera,EUS,train,19.63,7
eskegi,EUS,train,8.63,6
ertainean,EUS,train,2.33,9
zainduko,EUS,train,9.29,8
lerro,EUS,train,77.29,5
presatua,EUS,train,2.11,8
baztertuak,EUS,train,7.13,10
urtaroak,EUS,train,1.58,8
zailagoa,EUS,train,25.0,8
hango,EUS,train,158.98,5
